Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
6977.0,12382.0,9668.0,Salaried,36.0,,0.0,722.0,4.0,0.22,1735.0,48889.0,21593.0,84.0,Business,Urban,Graduate,Male,Private,Yes
6978.0,6179.0,2109.0,Salaried,38.0,Married,,708.0,0.0,0.2,18963.0,39934.0,14772.0,84.0,Business,Rural,Graduate,Female,Unemployed,Yes
6979.0,14994.0,7475.0,Contract,33.0,Married,3.0,732.0,4.0,0.5,12881.0,31112.0,34713.0,36.0,Education,Semiurban,Not Graduate,Male,MNC,No
6980.0,3152.0,9821.0,Contract,50.0,Married,2.0,579.0,4.0,0.38,14704.0,21768.0,14038.0,60.0,Business,Rural,Not Graduate,Male,Private,No
6981.0,17772.0,2385.0,Self-employed,47.0,Married,2.0,726.0,4.0,0.18,13420.0,43405.0,39066.0,12.0,Home,Semiurban,Graduate,Male,Private,No
6982.0,,5629.0,Salaried,36.0,Married,3.0,559.0,0.0,0.2,,36724.0,21396.0,48.0,Personal,Rural,Not Graduate,Male,MNC,No
6983.0,,7642.0,Self-employed,42.0,Single,1.0,565.0,2.0,0.3,7463.0,23817.0,21598.0,72.0,Education,Rural,Not Graduate,Male,Business,No
6984.0,7489.0,4646.0,Unemployed,23.0,,1.0,724.0,,0.59,6994.0,26965.0,22034.0,72.0,Personal,Rural,Not Graduate,Female,Private,No
6985.0,9455.0,7374.0,Self-employed,56.0,Married,2.0,619.0,4.0,0.55,,33469.0,14960.0,48.0,,Urban,Not Graduate,Male,Government,No
6986.0,18636.0,1204.0,Contract,22.0,Single,2.0,708.0,0.0,0.17,6806.0,6196.0,28771.0,12.0,Car,Urban,Graduate,Female,Government,Yes
6987.0,10837.0,3677.0,Salaried,53.0,Married,1.0,600.0,1.0,0.28,8781.0,21860.0,8883.0,12.0,Car,Urban,Graduate,Male,Private,No
6988.0,15409.0,5904.0,Unemployed,54.0,Single,0.0,603.0,4.0,0.4,3968.0,48864.0,36050.0,84.0,Home,Urban,Graduate,Male,Private,No
6989.0,5437.0,7422.0,Contract,41.0,Single,1.0,736.0,3.0,0.51,18202.0,41224.0,32711.0,72.0,Home,Urban,Not Graduate,Male,Business,No
6990.0,,9655.0,Salaried,36.0,Married,,677.0,4.0,0.45,15255.0,6795.0,34907.0,12.0,Car,Urban,,,Business,No
6991.0,9630.0,,Salaried,39.0,Single,,593.0,1.0,0.46,2110.0,,12178.0,,Car,Rural,Graduate,Male,Private,No
6992.0,18360.0,72.0,Contract,,Married,1.0,558.0,4.0,0.47,3752.0,23170.0,16148.0,84.0,Home,Urban,Graduate,Male,Private,No
6993.0,15917.0,,Salaried,30.0,Married,0.0,724.0,3.0,0.5,15982.0,27976.0,36981.0,12.0,Car,Urban,Graduate,Female,Business,No
6994.0,,,Salaried,21.0,Married,0.0,704.0,4.0,0.35,3025.0,47778.0,39441.0,,Car,Rural,Not Graduate,Female,,No
6995.0,17707.0,3350.0,Salaried,37.0,Single,1.0,684.0,4.0,0.16,18902.0,23447.0,8263.0,72.0,Education,Urban,Graduate,Male,MNC,Yes
6996.0,15403.0,4197.0,Salaried,28.0,Single,1.0,621.0,4.0,0.41,9063.0,22759.0,10628.0,84.0,Car,Rural,Graduate,Male,MNC,Yes
6997.0,2728.0,3335.0,Contract,,Single,,627.0,0.0,0.6,18389.0,16697.0,23157.0,60.0,Personal,Urban,Not Graduate,Female,Business,No
6998.0,4034.0,,Salaried,30.0,Single,1.0,645.0,0.0,0.51,16970.0,13930.0,29495.0,60.0,Education,Urban,Graduate,Male,Unemployed,No
6999.0,10000.0,2578.0,Salaried,36.0,Married,0.0,607.0,0.0,0.34,514.0,17495.0,30526.0,60.0,Business,Rural,,Female,Government,Yes
7000.0,8318.0,9167.0,Contract,48.0,Married,0.0,565.0,1.0,0.49,6744.0,3654.0,13824.0,12.0,,Urban,Graduate,Male,Private,No
7001.0,5560.0,6570.0,Salaried,41.0,Married,3.0,565.0,0.0,0.58,8726.0,45638.0,22802.0,48.0,Education,Urban,Graduate,Female,MNC,No
7002.0,9511.0,2406.0,Salaried,21.0,Married,3.0,778.0,3.0,0.2,2641.0,20599.0,38424.0,48.0,Personal,Rural,,Male,Government,No
7003.0,2494.0,9206.0,Salaried,52.0,Single,0.0,584.0,4.0,0.34,17827.0,2091.0,36647.0,,Car,Urban,Not Graduate,Male,Government,No
7004.0,12575.0,8493.0,Salaried,21.0,Married,2.0,786.0,0.0,0.35,1564.0,11704.0,17776.0,12.0,Home,Rural,Graduate,Male,Private,No
7005.0,18642.0,3042.0,Self-employed,41.0,Married,2.0,618.0,0.0,0.46,1160.0,34635.0,24936.0,,Business,Urban,Not Graduate,Female,Business,No
7006.0,12919.0,145.0,Salaried,28.0,Married,0.0,577.0,1.0,0.3,3963.0,246.0,23705.0,48.0,,Semiurban,Graduate,Female,Private,No
7007.0,7235.0,8367.0,Unemployed,,Married,2.0,603.0,0.0,0.17,8397.0,42499.0,33176.0,48.0,Education,Rural,Graduate,Male,Private,No
7008.0,2820.0,9486.0,Salaried,48.0,Single,0.0,661.0,0.0,0.41,12910.0,36191.0,,84.0,Home,Semiurban,Graduate,Female,Business,No
7009.0,17530.0,5110.0,Contract,21.0,Single,2.0,714.0,0.0,0.3,19072.0,44056.0,7011.0,12.0,Home,Urban,Not Graduate,Female,Unemployed,No
7010.0,6482.0,4445.0,Salaried,55.0,Single,0.0,600.0,2.0,0.29,2104.0,5179.0,26679.0,72.0,Personal,Urban,Graduate,Female,Business,No
7011.0,16517.0,4790.0,Salaried,34.0,Married,0.0,668.0,3.0,0.55,6877.0,36723.0,24595.0,84.0,Business,Semiurban,Graduate,Male,,No
7012.0,7756.0,5174.0,Unemployed,37.0,Single,2.0,562.0,2.0,0.31,15332.0,10514.0,13405.0,84.0,Personal,Urban,Graduate,Female,MNC,No
7013.0,6008.0,6911.0,,53.0,Married,1.0,,1.0,0.38,11699.0,14190.0,21534.0,36.0,Home,Semiurban,Not Graduate,Female,Government,No
7014.0,2810.0,3815.0,Contract,27.0,Married,3.0,779.0,1.0,0.16,10109.0,39686.0,22400.0,72.0,Personal,Semiurban,Graduate,Female,Private,Yes
7015.0,8828.0,6295.0,Salaried,49.0,Single,0.0,553.0,0.0,0.21,15455.0,43372.0,11410.0,84.0,Personal,Rural,Graduate,Female,Government,No
7016.0,14773.0,1344.0,Contract,45.0,Married,,763.0,1.0,0.15,8007.0,17595.0,28447.0,36.0,Car,Rural,Graduate,Female,Private,Yes
7017.0,17358.0,3915.0,Salaried,30.0,Married,1.0,756.0,4.0,0.39,2404.0,19019.0,26807.0,12.0,Personal,Urban,Graduate,Female,Business,Yes
7018.0,16938.0,3850.0,Contract,50.0,Married,1.0,613.0,3.0,0.28,545.0,5198.0,11193.0,48.0,Home,Urban,Not Graduate,Male,Private,No
7019.0,11522.0,,Contract,39.0,Single,0.0,625.0,0.0,0.57,9473.0,16681.0,,,Personal,Urban,Graduate,Male,Government,No
7020.0,7881.0,694.0,Salaried,43.0,Married,3.0,786.0,3.0,0.52,10751.0,39751.0,9518.0,36.0,Education,Urban,Graduate,Male,Private,Yes
7021.0,3809.0,9957.0,Salaried,49.0,Single,3.0,554.0,,0.17,12500.0,15892.0,23505.0,12.0,Car,Urban,Graduate,Female,Government,No
7022.0,,4327.0,Contract,35.0,Single,2.0,689.0,1.0,0.17,766.0,2349.0,31279.0,48.0,Home,Rural,Graduate,Female,Unemployed,Yes
7023.0,13494.0,8041.0,Self-employed,58.0,Married,0.0,734.0,2.0,0.49,11484.0,40640.0,,84.0,Education,Semiurban,Graduate,Male,Unemployed,No
7024.0,5717.0,2268.0,Salaried,49.0,Married,1.0,645.0,3.0,0.26,2831.0,20421.0,39870.0,,Personal,Rural,Graduate,Male,Government,No
7025.0,9391.0,7317.0,Self-employed,22.0,Married,1.0,798.0,0.0,0.45,17210.0,27007.0,23705.0,24.0,Home,Urban,Graduate,Male,Private,Yes
7026.0,6181.0,5443.0,,49.0,Single,0.0,764.0,1.0,0.15,10752.0,33721.0,36584.0,84.0,Car,Urban,Not Graduate,Male,Private,Yes
7027.0,2107.0,5317.0,Contract,30.0,Married,0.0,796.0,0.0,0.32,5534.0,42782.0,32818.0,,Home,Urban,Graduate,Male,MNC,No
7028.0,13907.0,7491.0,Self-employed,49.0,Married,3.0,601.0,4.0,0.16,17802.0,,30577.0,48.0,Business,Urban,Graduate,Male,Government,No
7029.0,15941.0,4432.0,Salaried,36.0,Married,3.0,730.0,2.0,0.13,12045.0,27202.0,5668.0,84.0,Education,Semiurban,Graduate,Male,Unemployed,Yes
7030.0,16376.0,7968.0,Contract,33.0,Married,1.0,761.0,3.0,0.19,15456.0,32017.0,30890.0,84.0,Home,Urban,,Male,Private,Yes
7031.0,13252.0,6548.0,Self-employed,58.0,Single,0.0,677.0,1.0,0.48,13294.0,29682.0,11005.0,12.0,Home,Rural,Graduate,Male,Government,No
7032.0,12567.0,4414.0,Salaried,,Married,3.0,689.0,0.0,0.56,,16284.0,20045.0,24.0,Personal,Urban,Graduate,Male,Private,No
7033.0,15501.0,116.0,Self-employed,34.0,Married,,600.0,2.0,0.32,7035.0,15809.0,24140.0,84.0,Home,Urban,Not Graduate,Male,Government,No
7034.0,12972.0,5776.0,Salaried,46.0,Married,3.0,724.0,4.0,0.23,18394.0,15771.0,30780.0,36.0,Home,Rural,Graduate,Female,MNC,Yes
7035.0,5449.0,1249.0,Salaried,29.0,Single,3.0,772.0,1.0,0.52,1220.0,26997.0,32473.0,,,Urban,Graduate,Male,Business,No
7036.0,8314.0,7483.0,Salaried,40.0,Married,3.0,638.0,0.0,0.26,7135.0,45625.0,5914.0,48.0,Home,Urban,Graduate,Female,,No
7037.0,13640.0,6924.0,Salaried,55.0,Married,3.0,737.0,0.0,0.17,11062.0,44651.0,3016.0,12.0,Home,Urban,Not Graduate,Male,Private,Yes
7038.0,9622.0,146.0,Salaried,56.0,Married,0.0,592.0,2.0,0.4,13346.0,4661.0,3918.0,12.0,Car,Urban,Not Graduate,Male,Private,No
7039.0,17708.0,9130.0,Unemployed,47.0,Single,3.0,756.0,2.0,0.37,16375.0,12528.0,3471.0,84.0,Business,Urban,Graduate,Male,Government,Yes
7040.0,18538.0,9452.0,Salaried,38.0,Married,3.0,748.0,4.0,0.51,3043.0,49236.0,23182.0,84.0,Car,Semiurban,Graduate,,Unemployed,Yes
7041.0,14497.0,834.0,Self-employed,56.0,Married,2.0,637.0,0.0,0.41,1197.0,46173.0,14365.0,12.0,Personal,Urban,Graduate,Female,Private,No
7042.0,11182.0,550.0,Salaried,23.0,Single,3.0,573.0,1.0,0.34,1187.0,38253.0,24784.0,36.0,Car,Urban,Graduate,Male,MNC,No
7043.0,5818.0,4263.0,Self-employed,27.0,Single,3.0,798.0,0.0,,2811.0,40179.0,8273.0,60.0,Home,Urban,Not Graduate,Male,Private,Yes
7044.0,15873.0,9308.0,,48.0,Single,0.0,556.0,4.0,0.57,16412.0,,36002.0,84.0,Business,Urban,Graduate,Male,Private,No
7045.0,4964.0,9762.0,Salaried,53.0,Single,,726.0,1.0,0.54,1723.0,12886.0,24928.0,12.0,Business,Rural,Graduate,Male,Government,No
7046.0,15714.0,630.0,Self-employed,52.0,Married,0.0,723.0,0.0,0.23,6473.0,19448.0,11680.0,24.0,Personal,Rural,Not Graduate,Female,Unemployed,Yes
7047.0,16510.0,7759.0,Contract,,Married,1.0,604.0,1.0,0.25,14892.0,20019.0,18997.0,72.0,Home,Urban,Graduate,Male,Private,No
7048.0,17753.0,686.0,Contract,24.0,Single,3.0,666.0,4.0,0.19,16121.0,31400.0,6486.0,12.0,Home,Semiurban,Graduate,Male,MNC,Yes
7049.0,19844.0,7015.0,Self-employed,35.0,,3.0,,3.0,0.39,2590.0,10221.0,31479.0,24.0,Car,Semiurban,Graduate,Male,Private,No
7050.0,7583.0,9655.0,Contract,58.0,Married,,604.0,4.0,0.53,11978.0,18365.0,29181.0,72.0,Home,Semiurban,Graduate,Female,,No
7051.0,15981.0,,Self-employed,35.0,Married,0.0,770.0,0.0,0.19,9917.0,43371.0,9729.0,48.0,Home,Urban,Not Graduate,Female,Government,Yes
7052.0,11346.0,5699.0,Self-employed,21.0,Single,3.0,779.0,4.0,0.2,3573.0,14246.0,29188.0,72.0,Business,Urban,Graduate,,Private,No
7053.0,11787.0,2735.0,Self-employed,48.0,Married,3.0,613.0,4.0,0.34,10779.0,4654.0,23153.0,60.0,Car,Rural,Graduate,Male,MNC,No
7054.0,3679.0,2051.0,Salaried,36.0,Single,3.0,551.0,2.0,0.11,14926.0,8322.0,39298.0,84.0,Car,Urban,Graduate,Female,Unemployed,No
7055.0,9542.0,5445.0,Salaried,58.0,Married,2.0,565.0,0.0,0.32,529.0,25558.0,5642.0,48.0,Home,Rural,Graduate,Female,Private,No
7056.0,17779.0,1927.0,Salaried,24.0,Single,3.0,684.0,1.0,,15442.0,26996.0,20731.0,72.0,Home,Rural,Graduate,Male,Business,No
7057.0,,6139.0,Self-employed,32.0,Married,3.0,712.0,2.0,0.5,10528.0,1105.0,10090.0,60.0,Business,Rural,Not Graduate,Male,Government,No
7058.0,17734.0,8199.0,Self-employed,51.0,Married,1.0,611.0,4.0,0.36,16267.0,10137.0,27785.0,12.0,Car,Urban,Graduate,Female,MNC,No
7059.0,14374.0,3610.0,Salaried,31.0,Married,3.0,789.0,1.0,0.55,12780.0,25416.0,39218.0,84.0,Personal,,Graduate,Female,Private,No
7060.0,12552.0,4792.0,Salaried,30.0,Single,3.0,612.0,2.0,0.52,9256.0,7973.0,25002.0,36.0,Home,Urban,Graduate,Male,Private,No
7061.0,8377.0,6732.0,Unemployed,45.0,Single,3.0,696.0,3.0,0.42,5143.0,15872.0,6483.0,12.0,Education,Semiurban,Not Graduate,Female,MNC,No
7062.0,5714.0,7606.0,,57.0,Married,1.0,581.0,4.0,0.34,10320.0,43855.0,38123.0,60.0,Home,Urban,Not Graduate,Female,Government,No
7063.0,13323.0,4916.0,,26.0,Single,1.0,620.0,3.0,0.43,5854.0,966.0,26100.0,60.0,Business,Semiurban,Graduate,Female,MNC,No
7064.0,13803.0,5768.0,Salaried,29.0,Single,1.0,631.0,3.0,0.28,10156.0,1800.0,,48.0,Personal,Rural,Graduate,Female,Private,Yes
7065.0,2931.0,279.0,Unemployed,43.0,Single,3.0,694.0,2.0,0.27,8054.0,48208.0,9518.0,84.0,Home,Urban,Not Graduate,Female,Private,No
7066.0,10155.0,7517.0,Contract,21.0,Single,3.0,745.0,0.0,0.3,14906.0,42822.0,26277.0,36.0,Car,Urban,Not Graduate,Female,Government,No
7067.0,13163.0,9148.0,Salaried,25.0,Married,3.0,570.0,0.0,0.34,8118.0,12971.0,19167.0,12.0,,Urban,Graduate,Male,Unemployed,No
7068.0,17762.0,5609.0,Contract,48.0,Married,1.0,,2.0,0.55,,43139.0,23178.0,12.0,Car,Urban,Not Graduate,Male,Government,No
7069.0,4089.0,9314.0,Contract,52.0,Single,3.0,676.0,3.0,0.52,,44498.0,34522.0,72.0,Education,Rural,Not Graduate,Male,Government,No
7070.0,6295.0,6098.0,Salaried,47.0,Married,1.0,704.0,0.0,0.51,14374.0,1501.0,37890.0,60.0,Personal,Urban,Graduate,Male,Private,No
7071.0,16065.0,2405.0,Unemployed,34.0,Married,1.0,692.0,0.0,0.42,16228.0,12967.0,1039.0,48.0,Business,Rural,Graduate,Female,Private,No
7072.0,11991.0,4415.0,Salaried,24.0,Single,3.0,731.0,1.0,0.23,9236.0,16986.0,26754.0,36.0,Education,,Graduate,Female,MNC,Yes
7073.0,8826.0,28.0,Salaried,31.0,Married,3.0,636.0,2.0,0.15,501.0,11968.0,30231.0,12.0,Education,Rural,,Male,Private,Yes
7074.0,,307.0,Salaried,39.0,,1.0,627.0,,,9688.0,24247.0,26736.0,60.0,Car,Rural,Graduate,Male,Government,No
7075.0,19449.0,4189.0,Contract,24.0,Married,0.0,603.0,3.0,0.29,,44561.0,39920.0,48.0,Business,Urban,Not Graduate,Male,MNC,No
7076.0,6493.0,284.0,Salaried,35.0,Married,0.0,709.0,0.0,0.48,3846.0,44006.0,12519.0,72.0,Business,Urban,Graduate,Female,Private,No
7077.0,16404.0,5776.0,Contract,31.0,Married,0.0,704.0,4.0,0.14,12150.0,49122.0,17000.0,12.0,Business,Urban,Graduate,Female,Private,Yes
7078.0,18367.0,3269.0,Self-employed,53.0,Married,0.0,605.0,3.0,0.56,19499.0,18891.0,25260.0,60.0,Car,Rural,Graduate,Female,Private,No
7079.0,5627.0,2355.0,Salaried,32.0,Married,0.0,679.0,4.0,0.4,7537.0,35399.0,23722.0,36.0,Car,Semiurban,Graduate,Female,,No
7080.0,13823.0,3714.0,Contract,32.0,Married,1.0,791.0,3.0,0.34,9520.0,9238.0,11079.0,72.0,Home,Urban,Graduate,Male,Business,Yes
7081.0,3062.0,8591.0,Self-employed,57.0,Married,0.0,779.0,0.0,0.17,9406.0,10518.0,34719.0,72.0,Personal,Urban,Graduate,Female,Unemployed,Yes
7082.0,14794.0,7312.0,Self-employed,39.0,Married,0.0,576.0,3.0,0.29,13997.0,29336.0,5148.0,24.0,Business,Rural,Graduate,Female,Private,No
7083.0,3638.0,9504.0,,46.0,Married,0.0,598.0,,0.38,12468.0,38367.0,18910.0,36.0,,,Not Graduate,,Government,No
7084.0,9582.0,304.0,Contract,24.0,Married,1.0,570.0,0.0,0.22,5179.0,39617.0,22034.0,36.0,Personal,Rural,Graduate,Male,Private,Yes
7085.0,,9158.0,Contract,42.0,Single,0.0,637.0,,0.31,7999.0,,27180.0,72.0,Personal,Rural,Not Graduate,Female,Private,No
7086.0,6877.0,1625.0,,50.0,Married,2.0,582.0,4.0,0.12,13765.0,,16762.0,48.0,Home,Urban,Not Graduate,Male,Business,Yes
7087.0,3261.0,7679.0,Self-employed,,Married,0.0,789.0,4.0,0.47,14932.0,2047.0,28393.0,48.0,Home,Urban,Graduate,Male,Business,No
7088.0,9395.0,1092.0,Contract,39.0,Married,1.0,553.0,4.0,,14679.0,48261.0,39092.0,72.0,Business,Semiurban,Graduate,Male,Business,No
7089.0,6832.0,4404.0,Unemployed,27.0,Married,3.0,789.0,1.0,0.26,13036.0,25958.0,4338.0,24.0,Education,Rural,Graduate,Female,Unemployed,Yes
7090.0,15610.0,,,40.0,Married,3.0,756.0,0.0,0.55,7040.0,,9521.0,,Home,,Graduate,Female,Government,Yes
7091.0,2157.0,4224.0,Contract,30.0,Married,1.0,663.0,4.0,0.51,6488.0,43981.0,16744.0,84.0,Business,Semiurban,Not Graduate,Female,Government,No
7092.0,18389.0,1081.0,,31.0,Married,3.0,571.0,,0.39,11307.0,48203.0,28453.0,36.0,Personal,Urban,,Male,Government,No
7093.0,2215.0,5417.0,Salaried,21.0,Married,3.0,787.0,1.0,,17573.0,27603.0,,12.0,Business,Urban,Graduate,Female,Government,Yes
7094.0,11439.0,2951.0,Contract,47.0,Married,3.0,664.0,1.0,0.45,5732.0,1950.0,7575.0,48.0,Business,Urban,Graduate,Male,Private,No
7095.0,6460.0,,Salaried,38.0,Married,1.0,705.0,4.0,0.2,14299.0,28080.0,31224.0,12.0,Business,,Graduate,Male,Private,No
7096.0,6971.0,4812.0,Self-employed,33.0,Married,,724.0,0.0,0.2,17209.0,7224.0,12280.0,12.0,Home,Urban,Not Graduate,Male,Government,No
7097.0,19938.0,2282.0,Salaried,21.0,Married,3.0,584.0,0.0,0.33,18603.0,26252.0,36423.0,84.0,Business,Semiurban,Not Graduate,Male,Private,No
7098.0,13111.0,6639.0,Salaried,39.0,Married,0.0,767.0,0.0,0.15,7953.0,26249.0,14444.0,84.0,Car,Rural,Not Graduate,Male,Private,Yes
7099.0,9113.0,1390.0,Salaried,43.0,Married,1.0,584.0,0.0,0.16,4239.0,29878.0,14071.0,84.0,Car,Semiurban,Not Graduate,Female,Private,Yes
7100.0,11182.0,4434.0,Self-employed,25.0,Single,2.0,633.0,0.0,0.56,10720.0,2421.0,24140.0,60.0,Education,Rural,Not Graduate,Female,Business,No
7101.0,11604.0,4894.0,Contract,59.0,Married,0.0,641.0,0.0,0.25,1509.0,39738.0,37042.0,60.0,Personal,Urban,Graduate,Female,Private,No
7102.0,12399.0,9078.0,Contract,,Single,1.0,790.0,1.0,0.59,7011.0,17262.0,31953.0,60.0,Education,Urban,Graduate,Male,,No
7103.0,18641.0,8011.0,Salaried,39.0,Married,,642.0,0.0,0.53,2762.0,44293.0,8911.0,,Business,Urban,Not Graduate,Female,Government,No
7104.0,14775.0,1797.0,Unemployed,42.0,Single,0.0,623.0,3.0,0.38,1108.0,33892.0,,72.0,Car,Urban,,Female,Government,No
7105.0,14828.0,2844.0,Self-employed,47.0,Married,3.0,596.0,1.0,0.19,16312.0,9538.0,32148.0,12.0,Business,Urban,Graduate,Male,Private,No
7106.0,3795.0,1418.0,Unemployed,33.0,Married,3.0,644.0,3.0,0.37,6391.0,24385.0,34401.0,84.0,Education,Urban,Graduate,Male,Private,No
7107.0,6124.0,8354.0,,57.0,Single,0.0,786.0,1.0,0.34,1326.0,38173.0,4929.0,60.0,Home,Rural,Graduate,Male,Private,No
7108.0,7408.0,,Contract,31.0,,0.0,625.0,0.0,0.41,,13588.0,23999.0,12.0,Home,Semiurban,Not Graduate,Male,Private,No
7109.0,18640.0,9230.0,Self-employed,24.0,,2.0,572.0,4.0,0.44,2250.0,38357.0,28937.0,12.0,Personal,Urban,Graduate,Female,Government,No
7110.0,7802.0,4178.0,Self-employed,42.0,Single,0.0,554.0,2.0,0.55,10526.0,34239.0,22732.0,84.0,Education,Rural,Graduate,Male,Unemployed,No
7111.0,3259.0,5044.0,Unemployed,29.0,Married,1.0,646.0,,0.4,13184.0,41101.0,26351.0,36.0,Business,Rural,Not Graduate,Female,Private,No
7112.0,9038.0,7662.0,Salaried,,Single,2.0,586.0,2.0,0.17,5732.0,26845.0,,60.0,Home,Urban,Not Graduate,Female,Unemployed,No
7113.0,7387.0,1386.0,Contract,46.0,Married,3.0,618.0,4.0,0.36,18695.0,32284.0,21320.0,,Car,Rural,Not Graduate,Female,Government,No
7114.0,10578.0,3839.0,Unemployed,31.0,Single,3.0,698.0,3.0,0.36,16504.0,47661.0,4564.0,72.0,Car,Rural,Graduate,Female,Business,No
7115.0,6031.0,6974.0,Salaried,57.0,Married,3.0,796.0,0.0,0.24,6914.0,12825.0,8656.0,24.0,Business,Rural,Graduate,Male,MNC,No
7116.0,10212.0,2287.0,Salaried,49.0,Married,1.0,700.0,0.0,0.2,15239.0,32010.0,14697.0,48.0,Business,,Not Graduate,Male,Unemployed,Yes
7117.0,3791.0,2429.0,Salaried,52.0,Single,2.0,619.0,0.0,0.48,932.0,43312.0,5788.0,84.0,Education,Urban,Not Graduate,Female,MNC,No
7118.0,13649.0,4568.0,Salaried,55.0,Married,3.0,597.0,2.0,0.23,2389.0,,2669.0,84.0,Car,Urban,Graduate,Male,Business,No
7119.0,,1477.0,Salaried,50.0,Single,3.0,611.0,0.0,0.32,14747.0,33552.0,33900.0,24.0,Business,Urban,Not Graduate,Female,Private,No
7120.0,14898.0,1797.0,Contract,54.0,Married,3.0,762.0,2.0,0.31,5716.0,15405.0,32136.0,36.0,Business,Rural,Graduate,Male,Private,No
7121.0,,7992.0,Self-employed,48.0,Married,0.0,656.0,2.0,0.59,14904.0,7509.0,32930.0,24.0,Education,Urban,Graduate,Male,Unemployed,No
7122.0,6451.0,3559.0,Contract,27.0,Married,1.0,,4.0,0.53,16382.0,20705.0,,72.0,Education,Urban,Graduate,Male,Government,No
7123.0,6619.0,9193.0,Salaried,29.0,Married,3.0,786.0,1.0,0.58,16477.0,43051.0,16005.0,48.0,Car,Urban,Not Graduate,Female,Private,No
7124.0,8943.0,803.0,Contract,30.0,Married,3.0,692.0,4.0,0.17,11605.0,36659.0,29664.0,12.0,Business,Semiurban,Graduate,Male,Private,No
7125.0,6944.0,2671.0,Self-employed,35.0,Married,0.0,620.0,1.0,0.55,,11873.0,,24.0,Car,Urban,Not Graduate,Female,Private,No
7126.0,9066.0,4544.0,Unemployed,43.0,Married,0.0,631.0,0.0,,11625.0,27704.0,,48.0,Car,Urban,Graduate,Male,MNC,No
7127.0,18009.0,8191.0,Salaried,45.0,Married,0.0,786.0,1.0,0.18,14902.0,40009.0,3065.0,36.0,Home,Urban,,Male,Business,Yes
7128.0,14223.0,,Salaried,21.0,Married,0.0,686.0,4.0,0.37,16278.0,3420.0,35689.0,60.0,Education,Semiurban,Graduate,Male,Government,No
7129.0,6014.0,6091.0,,40.0,Married,3.0,773.0,0.0,0.26,,,23511.0,72.0,Car,Urban,Graduate,Male,Private,Yes
7130.0,19844.0,2965.0,Salaried,35.0,,0.0,648.0,4.0,0.31,5174.0,15097.0,7341.0,84.0,Car,Urban,Not Graduate,Female,Government,No
7131.0,10476.0,4193.0,Salaried,44.0,Single,2.0,748.0,4.0,0.46,9664.0,21758.0,24961.0,72.0,Home,Semiurban,Not Graduate,Male,Private,No
7132.0,2665.0,3729.0,Contract,47.0,Single,1.0,627.0,4.0,0.58,10559.0,24202.0,21455.0,84.0,Home,Rural,Graduate,Male,Private,No
7133.0,12186.0,392.0,Salaried,26.0,Married,0.0,624.0,3.0,0.22,6458.0,39661.0,24149.0,48.0,,Rural,Graduate,Female,Business,Yes
7134.0,6854.0,3996.0,Unemployed,59.0,Married,3.0,637.0,3.0,0.13,3323.0,6349.0,37661.0,24.0,Personal,Semiurban,Not Graduate,Male,Unemployed,Yes
7135.0,15117.0,4036.0,,54.0,Single,3.0,732.0,,0.4,4185.0,43356.0,1593.0,60.0,Car,Rural,,Female,Government,No
7136.0,19318.0,2870.0,Salaried,49.0,,0.0,737.0,3.0,0.28,10717.0,33132.0,10863.0,12.0,Home,Urban,Not Graduate,Male,MNC,Yes
7137.0,13247.0,1495.0,Self-employed,21.0,,3.0,727.0,2.0,0.27,10208.0,49398.0,32900.0,36.0,,Urban,Graduate,Male,Private,Yes
7138.0,7744.0,3041.0,Contract,32.0,Married,2.0,,0.0,0.5,8024.0,3023.0,39490.0,36.0,,,Graduate,Female,Private,No
7139.0,3060.0,2427.0,Unemployed,41.0,Married,1.0,607.0,4.0,0.4,16454.0,,4250.0,48.0,Home,Rural,Graduate,Male,Unemployed,No
7140.0,6857.0,7965.0,Contract,47.0,Single,0.0,753.0,1.0,0.21,2136.0,14629.0,4922.0,48.0,Home,Rural,Graduate,Female,Private,Yes
7141.0,13005.0,2738.0,Salaried,55.0,Single,0.0,647.0,4.0,0.14,9572.0,29685.0,1836.0,,Education,Urban,Graduate,Female,Private,No
7142.0,8463.0,4734.0,Salaried,48.0,Married,1.0,704.0,1.0,0.17,16121.0,42809.0,27925.0,84.0,Business,Urban,Not Graduate,Male,Private,Yes
7143.0,17047.0,7707.0,Salaried,40.0,Single,2.0,615.0,2.0,0.34,3116.0,2439.0,33277.0,12.0,Education,Rural,Graduate,Female,Government,No
7144.0,6213.0,2963.0,Salaried,47.0,Married,0.0,754.0,0.0,,16364.0,24755.0,11525.0,36.0,,,Not Graduate,Male,MNC,Yes
7145.0,,997.0,Self-employed,,Single,0.0,594.0,4.0,,2397.0,16496.0,22508.0,12.0,,Urban,Not Graduate,Female,Government,No
7146.0,16240.0,7768.0,,43.0,Married,3.0,699.0,4.0,,13300.0,48130.0,21180.0,60.0,Education,Rural,Graduate,Male,Private,Yes
7147.0,14301.0,337.0,Self-employed,55.0,Single,1.0,592.0,2.0,0.44,13923.0,43031.0,,60.0,Education,Urban,Graduate,Male,Private,No
